street_name,street_type,lamp_type,longitude,latitude,wattage
Clutha,Place,LED,147.297581958375,-42.9015269783492,18.0
William,Street,LED,147.313388664321,-42.8878593127192,18.0
Southern (nr Olinda Grv),Outlet,HPS,147.308554115922,-42.9137100014984,150.0
Burnett,Street,HPS,147.315779859035,-42.8744457354381,400.0
Burnett,Street,HPS,147.315779859035,-42.8744457354381,400.0
Woodcutters,Road,MV,147.306194578798,-42.9072626000014,80.0
Murray,Street,MV,147.315903488166,-42.8766692925083,250.0
Kelly,Street,MV,147.334083812716,-42.8871555037787,125.0
Sandy Bay,Road,HPS,147.359999879884,-42.922349558603,250.0
Cartela,Street,LED,147.335891673863,-42.914275100945,18.0
Bellevue,Parade,LED,147.31702606766,-42.855354428371,18.0
Bellevue,Parade,LED,147.31702606766,-42.855354428371,18.0
Red Knights,Road,LED,147.340647588287,-42.9100167269943,18.0
Solana,Place,LED,147.340648696934,-42.9122846610969,18.0
Wellington,Street,LED,147.320340848623,-42.8703010635997,18.0
Sandy Bay,Road,HPS,147.326541179674,-42.8917216405988,250.0
Earl,Street,LED,147.329256200272,-42.9026391500543,18.0
Creek,Road,HPS,147.28892375522,-42.8598064502451,150.0
Yaizu,Court,MV,147.278844260729,-42.8643868986521,80.0
Grace,Street,LED,147.328664309822,-42.8995623749611,18.0
McCann,Crescent,LED,147.289448193836,-42.8664577715317,25.0
Adelaide,Street,LED,147.312505848749,-42.8950721049825,18.0
York,Street,MV,147.324743445775,-42.9000324527844,250.0
Lambert,Avenue,LED,147.332909101007,-42.9056783064322,18.0
Park,Street,LED,147.309281052877,-42.854773363088,18.0
Swanston,Street,LED,147.309001330711,-42.8578952318191,18.0
Minallo,Street,LED,147.313001652936,-42.8798777813663,18.0
Wayne,Avenue,HPS,147.35528420438,-42.9157765417398,150.0
Fisher,Avenue,LED,147.349992752217,-42.9173596126673,18.0
Keith White,Crescent,LED,147.295021015227,-42.8723301870855,18.0
Clare,Street,LED,147.308068574977,-42.8649654555621,18.0
Sandy Bay,Road,MV,147.358864294103,-42.9142159023654,250.0
Sandy Bay,Road,HPS,147.325740865613,-42.8939166715584,250.0
Clarendon,Street,LED,147.305969938998,-42.8526200658088,18.0
Jennings,Street,LED,147.308747756055,-42.8644644716353,18.0
Harrington,Street,LED,147.31899359011,-42.8804549248157,265.0
Argyle,Street,HPS,147.319885323778,-42.8740799268377,250.0
Sloane,Street,LED,147.334951295076,-42.8914997691084,18.0
Doyle,Avenue,LED,147.292205572424,-42.8672538774805,18.0
Augusta,Road,HPS,147.289278931917,-42.8628549554125,250.0
McRobies,Road,LED,147.295618919051,-42.8933922964871,18.0
Davey,Street,HPS,147.32953720625,-42.8847091552848,250.0
Enterprise,Road,LED,147.335951066171,-42.9159570284416,18.0
Huon,Road,LED,147.252367325991,-42.9277028398673,18.0
Queens,Walk,LED,147.315170065752,-42.8506433171726,18.0
Springvale,Avenue,LED,147.304545600448,-42.8516941274914,18.0
Capri,Drive,LED,147.336498363133,-42.9138922726286,18.0
Morrison,Street,HPS,147.331597756035,-42.8842607863053,250.0
Argyle,Street,HPS,147.315970799915,-42.8701590636973,250.0
Whelan,Crescent,LED,147.310748145579,-42.8885947292762,18.0
Willowdene,Avenue,CFL,147.3439483204,-42.9114925750171,42.0
Antill,Street,HPS,147.319939145623,-42.8910190860327,250.0
Honora,Avenue,LED,147.306582454643,-42.8642127026627,18.0
Short,Street,LED,147.327964966405,-42.8757961667187,18.0
Arthur,Street,MV,147.310971100518,-42.8769804650089,125.0
Adelaide,Street,LED,147.311812418118,-42.8955521562419,18.0
Argyle,Street,HPS,147.329170320553,-42.8807470298007,400.0
Washington,Street,HPS,147.308830282372,-42.8949028204935,150.0
Cameron,Street,CFL,147.311811168346,-42.8951509399221,42.0
Battery,Square,LED,147.336771567028,-42.888425583106,18.0
Woodcutters,Road,MV,147.30630500028,-42.9078559201737,80.0
Marlborough,Street,LED,147.342490882663,-42.9164443912928,18.0
Tasman,Bridge,LED,147.342339820036,-42.8650991623002,175.0
Macquarie,Street,HPS,147.317698543144,-42.8922516246526,250.0
Molle,Street,MV,147.321624557404,-42.8879426623855,250.0
King,Street,LED,147.328111301202,-42.8946457843031,18.0
Lighton,Way,CFL,147.28592111784,-42.8729397518025,42.0
Liverpool,Street,MV,147.330118963365,-42.8786999852487,400.0
Giblin,Street,LED,147.29554721229,-42.8650429119291,18.0
Cartela,Street,LED,147.334780430691,-42.9139343837981,18.0
Nelson,Road,LED,147.330168006656,-42.9049786406521,18.0
Nelson,Road,OTHER,147.330168006608,-42.904978631647,250.0
Southern (nr Olinda Grv),Outlet,HPS,147.308663349371,-42.9117408240301,150.0
Clare,Street,LED,147.30571859403,-42.8636029226036,18.0
Nelson,Road,CFL,147.337500945126,-42.9266868377025,42.0
Long Point,Road,LED,147.3548625193,-42.9122493548366,18.0
Churchill (University),Avenue,LED,147.323009311082,-42.9032927331383,14.0
Dalkeith,Court,CFL,147.34148517467,-42.9146277574772,42.0
Garth,Avenue,LED,147.340650573753,-42.906883719879,18.0
Niree,Heights,LED,147.33221784833,-42.9114152551679,18.0
Milles,Street,LED,147.310122042573,-42.8999735937842,18.0
Mellifont,Street,LED,147.306689830189,-42.8755215778164,18.0
Parliament,Square,MV,147.330986433734,-42.8860008497298,80.0
Girrabong,Road,HPS,147.280015899253,-42.8610095284703,150.0
Cascade,Road,HPS,147.297745245954,-42.8955841028681,150.0
Alexander,Street,MV,147.324855994257,-42.9021101547194,250.0
Liverpool,Crescent,LED,147.307264566453,-42.8909964945672,80.0
Richardson,Avenue,LED,147.317739404883,-42.9028325895762,18.0
Runnymede,Street,LED,147.335352178663,-42.8877716364102,18.0
Strickland,Avenue,LED,147.287760361368,-42.8980522268619,18.0
Bathurst,Street,MV,147.317196559299,-42.8866939917382,150.0
Churchill (University),Avenue,MV,147.324990153331,-42.904025844363,80.0
Gardenia,Grove,LED,147.354842089404,-42.9206742781002,18.0
Argyle,Street,HPS,147.318951901926,-42.8733665482141,250.0
Joynton,Street,LED,147.304160445269,-42.8654785528523,18.0
Fitzroy,Place,HPS,147.324499831405,-42.8905442087132,250.0
Davey,Street,HPS,147.331122043182,-42.883328128277,250.0
Davey,Street,HPS,147.331122043182,-42.883328128277,250.0
Tara,Street,CFL,147.30053177143,-42.8937898477007,42.0
Ruth,Drive,CFL,147.28512519189,-42.8679041972894,42.0
Grayling,Avenue,LED,147.302107266185,-42.8995204839169,18.0
Goulburn,Street,MV,147.313377054943,-42.8870368132192,250.0
Bathurst,Street,MV,147.315276514228,-42.8866287119964,250.0
Edith,Avenue,MV,147.338604618098,-42.9166853596295,80.0
Watkins,Avenue,LED,147.316383857545,-42.8812166367095,18.0
Hill,Street,LED,147.312580354577,-42.8809519192069,18.0
Kirby,Court,LED,147.305486619048,-42.8852795729327,18.0
Sandy Bay,Road,MV,147.329995725645,-42.8989243780728,400.0
Summerhill,Road,LED,147.302913785586,-42.8777994200585,18.0
Brooker,Avenue,HPS,147.329293785704,-42.8774539607246,250.0
Churchill,Avenue,MV,147.339364796266,-42.9125648893908,150.0
Invercargill,Road,LED,147.32594156708,-42.9151530002687,18.0
Burnett,Street,HPS,147.322532570136,-42.8714275949843,250.0
Osborne,Street,HPS,147.326026999833,-42.8928969673058,250.0
Harding,Street,LED,147.302069712634,-42.863874994804,18.0
Churchill,Avenue,HPS,147.351226457086,-42.9188849184878,250.0
Princes,Park,LED,147.336519651958,-42.8883437546636,18.0
Murray,Street,MV,147.322802499523,-42.8812359111712,250.0
Harrington,Street,MV,147.322996296158,-42.8830890985819,400.0
Duke,Street,LED,147.322978805605,-42.8984365293278,18.0
Davey,Street,HPS,147.327749176207,-42.8861647651503,250.0
Nelson,Road,LED,147.324209332296,-42.9157188538099,18.0
Nelson,Road,HPS,147.323489228951,-42.9140916675095,150.0
Nelson,Road,LED,147.323489228951,-42.9140916675095,18.0
Giblin,Street,LED,147.293854920025,-42.8716562497131,18.0
Lower Domain,Road,HPS,147.333040247814,-42.8703486037819,150.0
Hillborough,Road,CFL,147.295962349903,-42.8962118617806,42.0
Ilfracombe,Crescent,LED,147.337160888882,-42.9058475440481,18.0
Southern (nr Olinda Grv),Outlet,HPS,147.31048307787,-42.9126422785858,150.0
Waimea,Avenue,LED,147.335947096114,-42.9075478050311,18.0
Capri,Drive,LED,147.336724925061,-42.9142534089736,18.0
Tasman,Highway,HPS,147.332543393766,-42.8770305328114,250.0
Davey,Street,HPS,147.334859841615,-42.8794470816641,400.0
Mellifont,Street,HPS,147.3076145276,-42.8767926142664,150.0
Jutland,Street,LED,147.30358455025,-42.8592858949378,18.0
Sandy Bay,Road,MV,147.350986577315,-42.9109811669492,50.0
Lower Domain,Road,HPS,147.333387013608,-42.872715911672,150.0
Mt Nelson Walking (nr bnd 7),Track,LED,147.322993495015,-42.9103103080948,18.0
Poets,Road,CFL,147.308416604139,-42.8863595620264,42.0
Cascade,Road,LED,147.299732078733,-42.895474295507,18.0
Chadwick,Court,LED,147.307077771275,-42.8852335408597,18.0
New Town,Road,HPS,147.307047867928,-42.8600762764756,250.0
View,Street,LED,147.319135822073,-42.9021556992684,18.0
Molle,Street,HPS,147.323363056702,-42.8891351041446,250.0
Lenah Valley,Road,HPS,147.279817506021,-42.8653082965064,150.0
Caroline,Street,LED,147.314865835303,-42.9043251584991,18.0
Hill,Street,HPS,147.316427234384,-42.885377210196,150.0
Southern (nr Olinda Grv),Outlet,HPS,147.308523641036,-42.9130777192373,150.0
Domain,Highway,HPS,147.332507677797,-42.8641784221328,250.0
Churchill,Avenue,MV,147.34561624179,-42.9173829858988,250.0
Summerleas,Road,LED,147.266827211108,-42.9234530221023,18.0
Cascade,Road,HPS,147.303345783631,-42.8955348383911,150.0
McGuinness,Crescent,LED,147.296095088725,-42.868775360444,18.0
Lawley,Crescent,CFL,147.275427204588,-42.9033618386912,42.0
Kalang,Avenue,LED,147.275686610642,-42.8621380516331,18.0
Wendover,Place,LED,147.308065867648,-42.8548058523193,18.0
Randall,Street,CFL,147.32001827974,-42.8988132834945,42.0
Liverpool,Street,HPS,147.323315671623,-42.8849161124102,150.0
Parliament,Street,LED,147.321824743561,-42.898465759397,18.0
Tasman,Highway,HPS,147.333072554469,-42.8769781328415,250.0
Strickland,Avenue,LED,147.268030555165,-42.9109050923055,18.0
Marieville,Esplanade,LED,147.331836187703,-42.8968278649116,14.0
Aberdeen,Street,LED,147.327029951917,-42.8711470562062,18.0
Shannuk,Drive,LED,147.306725054917,-42.8838646057218,18.0
Davey,Place,LED,147.314979712279,-42.8970708384905,18.0
Davey,Street,HPS,147.332539779874,-42.882336150702,250.0
Davey,Street,HPS,147.332539779874,-42.882336150702,150.0
Davey,Street,HPS,147.332539779874,-42.882336150702,250.0
Broughton,Avenue,LED,147.334215559902,-42.9285472562997,18.0
Churchill,Avenue,HPS,147.355509262999,-42.9168362965744,150.0
Molle,Street,HPS,147.321572315572,-42.8877661259906,150.0
Namoi,Place,LED,147.283046817744,-42.8661076923992,18.0
Brooker,Avenue,HPS,147.322565969243,-42.8710231636805,250.0
Argyle,Street,HPS,147.330207961605,-42.881497656558,250.0
Domain,Highway,HPS,147.323921171454,-42.8580726972364,250.0
Campbell,Street,HPS,147.323609558325,-42.8747304843755,250.0
Cycleway,N/A,LED,147.334313582038,-42.8717492756234,18.0
Lansdowne,Crescent,HPS,147.310616859732,-42.8798997292704,150.0
Buchanan,Avenue,LED,147.343899395525,-42.9143030698278,18.0
Pirie,Street,LED,147.304991547736,-42.8569194248162,18.0
Berea,Street,LED,147.321812349866,-42.8868506344063,18.0
Darling,Parade,LED,147.304060617748,-42.8718925194294,18.0
Cycleway,N/A,LED,147.309897470837,-42.8540596284575,18.0
Churchill,Avenue,HPS,147.345292380457,-42.9167251510657,150.0
Marine,Terrace,LED,147.337633729438,-42.8914108605323,18.0
Brisbane,Street,LED,147.324551306409,-42.8785346183464,18.0
McTavish,Avenue,LED,147.311899975542,-42.8714249680154,18.0
Ruth,Drive,CFL,147.283590236658,-42.8726924914915,42.0
Strickland,Avenue,HPS,147.292033972068,-42.896810613654,250.0
Barrack,Street,HPS,147.321134757572,-42.8847382820154,250.0
Lenah Valley,Road,HPS,147.286758311726,-42.8620055045425,150.0
Warwick (nr Murray),Street,MV,147.318251880572,-42.8788403628703,400.0
Goulburn,Street,HPS,147.321481645922,-42.8851300639705,250.0
Iluka,Court,LED,147.295692184368,-42.8628863815193,18.0
Greenway,Avenue,LED,147.297348429545,-42.8671148597837,18.0
Washington,Street,LED,147.30746394957,-42.8972639631318,18.0
Augusta,Road,HPS,147.291662797766,-42.8634524517033,150.0
Sandy Bay,Road,MV,147.359164215652,-42.9148448764112,250.0
Sandy Bay (nr Nelson Rd),Road,HPS,147.333607201525,-42.9016481802765,250.0
Aberdeen,Street,LED,147.325348757149,-42.870350852946,18.0
Hurle,Street,LED,147.314775315517,-42.9023253451482,18.0
Maria,Street,LED,147.292198473148,-42.858999513544,175.0
Maria,Street,LED,147.292198473148,-42.858999513544,240.0
Maria,Street,LED,147.292198473148,-42.858999513544,240.0
Bentley,Road,OTHER,147.274075511704,-42.8572411798147,42.0
Proctors,Road,LED,147.317009693512,-42.9004793021304,18.0
Saunders,Crescent,LED,147.277334949617,-42.9002893827606,18.0
Macquarie,Street,HPS,147.309865375276,-42.8943755400208,250.0
Brooker,Avenue,LED,147.315610167682,-42.8634463441213,18.0
Brooker,Avenue,HPS,147.315610192165,-42.8634463440538,250.0
Pickard,Street,LED,147.293525138936,-42.8636287169577,18.0
Domain (Pavillion Pt),Highway,LED,147.333987431133,-42.8639779708808,18.0
Rosehill,Crescent,LED,147.287627131281,-42.8698328878167,25.0
Apsley,Street,LED,147.299833184586,-42.8942479663305,18.0
Clift,Street,LED,147.300186057432,-42.876920476359,18.0
Wandeet,Place,LED,147.34550783369,-42.9150670918884,18.0
Mistral,Place,MV,147.331074340106,-42.8786960648815,250.0
Pirie,Street,CFL,147.308822781683,-42.8596741889632,42.0
Shoobridge,Street,LED,147.325808762674,-42.8726716830037,18.0
Federal,Street,LED,147.315755994149,-42.871186294749,18.0
Liverpool,Street,HPS,147.321454669986,-42.8865950433945,250.0
Carr,Street,CFL,147.312585207844,-42.8670348139449,42.0
Knocklofty,Terrace,LED,147.310482758473,-42.8855953742951,18.0
Baker,Street,LED,147.298492287345,-42.8629596772261,18.0
Southern (nr Davey St),Outlet,HPS,147.318447695704,-42.8934248454353,250.0
Commercial,Road,LED,147.312663999157,-42.8702778532137,18.0
Churchill,Avenue,HPS,147.343458183543,-42.9153081154278,250.0
Jennings,Street,LED,147.308924408467,-42.8636426401631,18.0
Queens,Walk,LED,147.320468598987,-42.8524964470614,18.0
Paviour,Street,LED,147.311533004696,-42.8622309618952,18.0
Bishop,Street,CFL,147.312045024786,-42.8574010598554,42.0
Fraser,Street,LED,147.307973944113,-42.8639037967798,18.0
Lincoln,Street,LED,147.323485985502,-42.8935753543897,18.0
Bedford,Street,LED,147.306783857725,-42.8662898014831,18.0
Fielding,Drive,CFL,147.305088007455,-42.8825419638672,42.0
Gladstone,Street,HPS,147.330107995022,-42.8875271926689,250.0
Hunter,Street,HPS,147.334956805658,-42.8815270058559,250.0
Hunter,Street,HPS,147.334956805658,-42.8815270058559,150.0
Bathurst,Street,HPS,147.319183731414,-42.8857049504805,150.0
Cross,Street,LED,147.304473632282,-42.8596990477835,18.0
Churchill,Avenue,MV,147.355306541868,-42.9166747421136,250.0
New Town,Road,HPS,147.300159801694,-42.8530939141216,250.0
Elizabeth,Street,HPS,147.331928679448,-42.8833576801514,250.0
Southern (nr Olinda Grv),Outlet,HPS,147.3116685062,-42.9134183240114,150.0
Russell,Crescent,MV,147.3295599583,-42.8953963979952,250.0
Goulburn,Street,HPS,147.319214631464,-42.8866983876245,250.0
Quorn,Street,LED,147.331359604755,-42.9029380795719,18.0
Princes,Street,LED,147.322505328125,-42.8975600602187,18.0
Cato,Avenue,LED,147.304461695837,-42.8761219809956,18.0
New Town (Ogilvie Hgh Sch),Road,MV,147.301013374065,-42.8540285949822,80.0
Goulburn,Street,HPS,147.322729720062,-42.8841431059627,250.0
Domain,Highway,LED,147.335882451322,-42.8653925799683,75.0
Paternoster,Row,LED,147.32231513003,-42.876681031398,18.0
Benjafield,Terrace,LED,147.297157654006,-42.8719964279663,18.0
Fitzroy,Place,LED,147.323160560926,-42.8915519203555,18.0
Mellifont,Street,LED,147.306301374477,-42.8750753075576,18.0
Harrington,Street,HPS,147.323185339354,-42.8833889176759,250.0
Argyle,Street,HPS,147.311079848508,-42.8639780328508,250.0
St Canice,Avenue,LED,147.349024292105,-42.9106371243913,18.0
Newdegate,Street,LED,147.309314050517,-42.8755985194589,18.0
Hillside (to Hooper Cresc),Crescent,LED,147.301811992265,-42.8748492205043,18.0
Macquarie,Street,HPS,147.320738860892,-42.890181512157,250.0
Waverley,Avenue,LED,147.298984856307,-42.868174330099,18.0
New Town,Road,HPS,147.303899632085,-42.8567582424977,250.0
D'Emden,Street,LED,147.308339968028,-42.8788989955363,18.0
Liverpool,Crescent,LED,147.30972413565,-42.8907704991278,18.0
Warwick,Street,MV,147.323213322906,-42.8746552478932,250.0
Evans,Street,LED,147.336910254106,-42.881273007916,175.0
Browne,Street,LED,147.313503622682,-42.8767997205713,18.0
Adam,Street,LED,147.321422464908,-42.9012223122871,18.0
Goodhart,Place,LED,147.330007246775,-42.9083557220321,18.0
Churchill (University),Avenue,MV,147.325704444079,-42.9025162484771,80.0
Churchill (University),Avenue,MV,147.325704444079,-42.9025162484771,80.0
Winscombe,Crescent,LED,147.335515632178,-42.9066722134975,18.0
Cedar,Court,LED,147.341408335043,-42.9093124317761,18.0
Augusta,Road,HPS,147.29082309553,-42.8631259843495,150.0
Lynton,Avenue,LED,147.314940215767,-42.898039163772,18.0
Thomas,Street,LED,147.314176661365,-42.870207370433,18.0
Argyle,Street,HPS,147.316065541582,-42.8700450564378,250.0
Tasman (Brkr to Br),Highway,HPS,147.334234385472,-42.8724875886749,250.0
Tasman (Brkr to Br),Highway,HPS,147.334161808373,-42.8714348760346,250.0
Lambert,Avenue,LED,147.333968880798,-42.9045278185053,18.0
Churchill (University),Avenue,MV,147.32474375812,-42.9034575029541,80.0
Derwentwater,Avenue,LED,147.333025167678,-42.9075691114924,18.0
Brooker,Avenue,HPS,147.326243745282,-42.8750434901924,250.0
Wellwood,Street,LED,147.289493209363,-42.8620747260343,18.0
Brinsmead,Road,LED,147.322558324309,-42.917152077377,18.0
Waterworks,Road,LED,147.311109780447,-42.9026131313432,18.0
Baintree,Avenue,LED,147.316467810735,-42.9058888220938,18.0
Nelson,Road,LED,147.32806639557,-42.9094860346723,18.0
Brisbane,Street,HPS,147.32765312399,-42.876631803535,250.0
Collins,Street,MV,147.324765285179,-42.8854788006703,400.0
Barrack,Street,MV,147.320499036044,-42.8842783455972,400.0
Brooker,Avenue,HPS,147.329647493206,-42.8775859507406,250.0
Burnett,Street,HPS,147.322168681628,-42.8716659177016,250.0
Harrington,Street,MV,147.320799739712,-42.8817419540776,250.0
Darcy,Street,LED,147.312687696291,-42.8973224873243,18.0
Rangeview,Crescent,MV,147.279627812847,-42.8644882784417,80.0
Derwentwater,Avenue,LED,147.335708703238,-42.904865559001,18.0
Burnside,Avenue,LED,147.313407109154,-42.858876929101,18.0
Campbell,Street,HPS,147.3326996691,-42.8809622930655,250.0
Sandown,Avenue,LED,147.354430928717,-42.9092596714933,18.0
Augusta,Road,HPS,147.287151952713,-42.8624777104489,150.0
Ailsa,Court,LED,147.278400936495,-42.8584309886439,18.0
Davey,Street,HPS,147.332446637428,-42.882440224888,250.0
Davey,Street,HPS,147.332446637428,-42.882440224888,250.0
William,Street,LED,147.313147116675,-42.8875156756296,18.0
Wellwood,Street,LED,147.292538603078,-42.8626445133439,18.0
New Town,Road,HPS,147.30399458002,-42.8573646419331,250.0
Mellifont,Street,LED,147.307151298467,-42.8762906161028,18.0
Melville,Street,HPS,147.322961898282,-42.881370531642,250.0
Ellerslie,Road,LED,147.328677420285,-42.8888225992317,18.0
Honora,Avenue,LED,147.305183839025,-42.8652821437356,18.0
Elizabeth,Street,HPS,147.325369126525,-42.8805187605965,250.0
Nelson,Road,HPS,147.329283267666,-42.9057272810274,250.0
Murray,Street,HPS,147.32006230102,-42.8798878971447,150.0
Lindeith,Court,LED,147.348006496949,-42.9206767651354,18.0
Saunders,Crescent,CFL,147.279419635938,-42.8994620271836,42.0
Park,Street,LED,147.313883737042,-42.8615593202264,18.0
Creek,Road,HPS,147.289257494898,-42.8611919828595,150.0
Montagu,Street,LED,147.300434481175,-42.8686184675139,18.0
Lauramont,Avenue,LED,147.345360220859,-42.912157141911,18.0
Sandy Bay,Road,MV,147.356560023214,-42.9138617051882,400.0
